,churn,account_length,voice_plan,voice_messages,intl_plan,intl_mins,intl_calls,intl_charge,day_calls,eve_calls,night_calls,customer_calls,Total_Charge
1679,1,82,0,0,0,10.6,6,2.86,73,120,102,0,85.8
1680,0,107,0,0,0,12.7,1,3.43,97,131,106,2,56.92999999999999
1681,0,110,0,0,0,7.1,4,1.92,93,106,105,1,54.28
1682,0,96,1,29,0,8.5,3,2.3,91,75,55,1,49.309999999999995
1683,0,47,1,30,0,12.9,4,3.48,93,140,118,2,64.11
1684,0,115,0,0,0,14.1,4,3.81,107,96,99,2,36.0
1685,0,69,0,0,0,10.8,5,2.92,88,86,83,3,45.19
1686,0,163,1,40,0,12.3,3,3.32,56,91,74,2,69.5
1687,0,90,0,0,0,14.2,5,3.83,80,105,111,3,27.509999999999998
1688,0,98,0,0,0,10.5,4,2.84,107,103,110,3,36.11
1689,0,90,1,39,0,11.4,5,3.08,89,91,65,1,43.620000000000005
1690,0,174,1,15,0,12.4,9,3.35,143,115,109,1,65.59
1691,1,95,0,0,0,7.3,4,1.97,120,120,61,2,73.66
1692,1,79,0,0,0,6.3,7,1.7,114,111,88,1,73.28999999999999
1693,0,123,1,27,0,12.5,5,3.38,127,105,124,1,62.74
1694,1,99,0,0,0,11.5,7,3.11,75,111,98,7,49.65
1695,0,114,0,0,0,13.3,5,3.59,100,102,120,2,64.11999999999999
1696,0,141,0,0,0,12.4,6,3.35,113,81,107,1,60.620000000000005
1697,0,132,0,0,0,11.5,2,3.11,107,121,79,1,55.95
1698,0,133,0,0,0,6.0,4,1.62,85,116,80,0,61.57
1700,0,93,1,32,0,9.4,5,2.54,117,61,85,2,55.63
1701,1,34,0,0,0,11.0,10,2.97,89,71,76,2,81.11
1702,1,140,0,0,0,7.7,3,2.08,108,84,74,4,50.62
1703,0,96,1,26,0,11.1,2,3.0,96,84,105,2,55.46
1704,1,144,0,0,0,11.6,5,3.13,95,90,90,1,73.21000000000001
1705,0,24,1,29,0,7.2,2,1.94,105,114,105,3,62.2
1706,0,54,0,0,0,11.7,3,3.16,113,156,117,1,68.75999999999999
1707,1,50,0,0,0,5.6,9,1.51,129,94,88,5,45.24
1708,0,92,1,23,0,11.2,3,3.02,83,129,110,4,55.68
1709,0,96,0,0,0,10.5,3,2.84,68,53,67,3,63.05
1710,0,146,0,0,0,9.0,7,2.43,93,71,115,2,60.59
1711,0,138,1,17,1,11.7,4,3.16,116,88,99,0,59.580000000000005
1712,0,102,0,0,0,10.3,5,2.78,73,114,116,4,55.239999999999995
1713,1,76,0,0,0,7.5,3,2.03,84,80,87,5,47.44
1714,0,99,0,0,0,11.4,2,3.08,66,104,82,3,53.69
1715,0,83,1,36,0,13.3,4,3.59,87,105,109,0,48.83
1716,0,36,1,25,0,9.1,2,2.46,110,67,74,1,53.25000000000001
1717,0,70,0,0,0,14.3,3,3.86,102,133,93,1,50.22999999999999
1718,1,109,0,0,1,9.7,8,2.62,85,131,84,2,71.84
1719,0,100,0,0,0,15.2,5,4.1,152,115,88,2,52.75
1720,0,104,0,0,0,6.1,1,1.65,97,111,131,1,52.260000000000005
1721,0,106,0,0,0,8.2,3,2.21,124,116,76,1,59.949999999999996
1722,0,84,0,0,0,12.3,1,3.32,96,113,134,1,36.81
1723,0,80,0,0,0,10.9,7,2.94,123,75,75,2,59.81999999999999
1724,0,100,0,0,0,7.1,4,1.92,87,56,77,1,36.82
1725,0,99,0,0,0,14.1,4,3.81,86,105,131,2,51.949999999999996
1726,0,50,0,0,0,11.0,5,2.97,108,103,126,1,49.61
1727,0,105,0,0,0,12.2,2,3.29,48,119,53,1,42.42
1728,0,113,1,23,0,9.5,5,2.57,104,67,76,4,54.449999999999996
1729,0,111,1,36,0,13.4,4,3.62,123,105,85,2,38.43
1730,0,161,0,0,0,12.6,3,3.4,121,46,131,2,51.19
1731,1,70,0,0,0,12.9,7,3.48,95,111,104,0,76.87
1732,0,97,1,43,0,8.3,5,2.24,105,115,100,3,52.72
1733,0,130,0,0,0,3.5,6,0.95,70,99,83,0,54.92
1734,0,92,0,0,0,13.8,3,3.73,101,100,99,1,61.949999999999996
1735,0,119,0,0,0,14.8,1,4.0,68,88,93,0,45.81
1736,1,115,0,0,0,6.9,6,1.86,125,74,141,1,74.78
1737,0,134,0,0,0,8.8,6,2.38,95,101,60,0,51.4
1738,0,127,1,25,0,4.8,3,1.3,91,64,99,0,63.8
1739,1,80,0,0,0,5.8,1,1.57,120,147,140,2,78.78999999999999
1740,0,153,1,31,0,9.4,6,2.54,130,103,105,0,53.910000000000004
1741,0,85,0,0,0,3.7,5,1.0,114,83,78,3,72.39
1742,0,79,0,0,0,11.4,5,3.08,124,95,55,1,35.77
1743,0,35,0,0,0,5.8,2,1.57,87,78,123,1,72.19
1744,0,120,1,26,0,7.7,3,2.08,94,88,132,0,73.46000000000001
1745,0,68,0,0,0,10.2,1,2.75,94,129,117,0,61.34
1746,1,60,0,0,0,13.5,6,3.65,147,89,98,1,59.410000000000004
1747,0,120,0,0,0,10.0,5,2.7,110,103,132,1,50.58
1748,0,71,1,23,0,14.1,7,3.81,82,136,154,1,63.96
1749,0,124,0,0,0,8.8,3,2.38,107,112,102,3,49.52
1750,1,23,0,0,0,6.9,2,1.86,74,95,126,1,45.41
1751,0,225,0,0,0,8.8,2,2.38,142,63,103,1,61.82
1752,1,181,0,0,1,14.1,3,3.81,83,83,98,0,49.78
1753,0,63,0,0,0,7.5,2,2.03,92,102,120,2,52.239999999999995
1754,1,54,0,0,1,9.7,2,2.62,108,108,111,2,60.83
1755,0,80,1,15,1,11.9,5,3.21,110,120,82,1,47.93
1756,0,118,1,39,1,9.2,6,2.48,106,111,103,1,41.92999999999999
1757,0,42,0,0,1,12.0,6,3.24,127,94,114,2,53.0
1758,0,134,0,0,0,12.1,7,3.27,105,90,108,0,65.00999999999999
1759,0,66,1,35,0,8.9,6,2.4,100,93,108,0,64.08
1760,0,66,0,0,0,9.2,6,2.48,102,109,95,2,66.35
1761,0,127,1,28,0,7.7,2,2.08,124,113,127,1,71.02999999999999
1762,0,146,0,0,0,7.4,3,2.0,77,128,83,0,53.8
1763,0,93,1,42,0,11.5,1,3.11,101,84,106,1,59.28
1764,1,77,0,0,0,7.5,4,2.03,87,83,91,0,74.05
1765,1,111,0,0,0,12.7,2,3.43,125,67,101,4,47.089999999999996
1766,0,125,0,0,0,11.6,7,3.13,64,121,96,2,50.589999999999996
1767,0,115,1,14,0,10.5,3,2.84,86,90,120,2,50.55
1768,1,115,0,0,1,10.8,2,2.92,110,100,124,2,47.55
1769,0,114,0,0,0,9.6,2,2.59,101,81,79,2,60.06
1770,0,106,0,0,0,9.1,3,2.46,112,114,106,0,57.04
1771,0,118,1,39,0,12.7,8,3.43,125,113,99,2,44.56
1772,0,59,0,0,0,12.5,10,3.38,92,88,89,1,48.73
1773,0,87,1,40,1,11.5,3,3.11,79,74,124,1,61.03
1774,0,21,0,0,0,6.6,1,1.78,81,117,87,1,68.55
1775,0,142,1,24,0,9.5,4,2.57,103,65,106,0,76.62
1776,0,62,0,0,0,11.0,5,2.97,132,100,109,0,59.17
1777,1,149,0,0,0,10.0,3,2.7,83,97,80,3,71.97
1779,0,112,0,0,0,11.3,7,3.05,127,71,120,1,59.38
1780,0,68,0,0,0,12.0,7,3.24,83,85,129,1,55.37
1781,0,201,1,21,0,15.1,3,4.08,97,81,125,1,58.18
1782,0,88,0,0,0,8.0,1,2.16,76,60,99,1,57.830000000000005
1783,0,85,1,29,0,10.9,3,2.94,97,102,148,1,43.919999999999995
1784,1,51,0,0,1,14.1,4,3.81,108,85,92,0,55.55
1785,0,45,1,29,0,7.9,6,2.13,104,101,92,2,52.6
1786,0,116,0,0,0,8.2,5,2.21,69,106,144,0,52.75
1787,0,146,1,31,0,7.8,2,2.11,91,108,77,1,62.580000000000005
1788,0,63,1,34,0,12.3,5,3.32,119,91,103,1,53.980000000000004
1789,0,133,0,0,0,4.7,7,1.27,90,135,99,0,50.019999999999996
1790,0,125,0,0,0,9.2,3,2.48,115,108,123,2,59.51
1791,0,72,0,0,0,10.8,3,2.92,111,102,91,1,49.67999999999999
1792,0,130,0,0,0,6.1,6,1.65,102,107,99,0,49.61
1793,0,97,0,0,0,7.3,4,1.97,87,105,123,1,63.28
1794,1,54,0,0,0,11.5,5,3.11,73,108,107,1,76.86
1795,0,160,1,29,0,15.2,4,4.1,121,108,131,1,55.89
1796,0,79,0,0,0,13.0,4,3.51,90,91,129,1,45.58
1797,0,92,1,47,0,10.2,11,2.75,95,130,95,0,50.900000000000006
1798,0,59,0,0,0,12.0,4,3.24,65,123,94,1,65.41
1799,0,132,0,0,0,6.2,10,1.67,80,90,90,1,45.92999999999999
1800,0,21,0,0,0,10.7,4,2.89,110,111,93,0,68.96000000000001
1801,0,93,0,0,0,8.5,6,2.3,103,130,96,2,58.79
1802,0,147,1,36,0,13.8,7,3.73,78,105,125,5,67.01
1803,0,101,0,0,0,8.5,5,2.3,105,75,93,1,61.45
1804,1,125,0,0,1,9.6,2,2.59,118,111,112,0,57.37
1805,0,63,0,0,0,10.7,9,2.89,84,137,99,3,65.41
1806,0,107,0,0,0,11.7,6,3.16,102,117,92,0,60.26
1807,0,110,0,0,0,12.9,1,3.48,103,123,71,3,56.43
1808,0,83,0,0,0,12.4,2,3.35,100,84,106,3,66.98
1809,0,117,0,0,0,13.8,2,3.73,104,119,111,1,57.42999999999999
1810,0,124,0,0,0,11.9,5,3.21,103,116,153,0,63.71
1811,0,115,0,0,0,15.4,8,4.16,148,87,96,3,48.480000000000004
1812,0,156,0,0,1,8.3,3,2.24,119,106,96,1,71.60000000000001
1813,0,89,0,0,0,6.1,3,1.65,83,88,138,0,54.209999999999994
1814,0,72,0,0,0,13.1,4,3.54,147,121,125,0,57.25
1815,0,101,1,42,0,9.5,3,2.57,82,74,100,0,57.300000000000004
1816,0,53,0,0,0,18.4,3,4.97,98,125,116,2,56.160000000000004
1817,0,116,0,0,0,7.3,4,1.97,119,123,128,2,49.18
1818,0,78,0,0,0,11.8,3,3.19,140,113,125,3,52.82
1819,0,117,1,17,0,4.4,4,1.19,82,100,87,0,63.69
1820,0,56,0,0,0,8.9,2,2.4,84,115,95,1,45.7
1821,0,123,1,39,0,15.4,7,4.16,99,110,113,1,71.7
1822,0,127,0,0,0,8.8,4,2.38,94,112,88,2,49.93
1823,0,116,1,23,0,11.8,3,3.19,78,121,104,2,67.32
1824,0,138,1,26,0,15.0,3,4.05,83,93,125,1,60.08
1825,0,120,0,0,0,7.8,2,2.11,108,66,103,3,61.870000000000005
1826,0,102,0,0,0,7.7,2,2.08,106,127,128,3,56.03
1827,0,95,0,0,0,13.4,6,3.62,96,89,113,2,54.74
1828,0,102,0,0,0,9.9,2,2.67,67,103,72,2,50.370000000000005
1829,0,89,1,25,0,10.6,10,2.86,140,69,117,1,60.64
1830,0,50,0,0,0,10.5,6,2.84,82,118,89,1,68.74
1831,0,93,1,42,0,11.3,5,3.05,90,102,130,7,60.63999999999999
1832,0,68,0,0,0,15.1,11,4.08,116,101,134,1,57.480000000000004
1833,0,70,0,0,0,8.0,3,2.16,97,83,122,2,67.11
1834,0,138,1,29,0,14.2,6,3.83,87,123,130,0,62.82
1835,0,141,1,37,0,8.0,3,2.16,87,128,107,4,56.51
1836,0,112,1,17,0,9.7,3,2.62,95,125,95,0,59.67999999999999
1837,1,117,0,0,1,8.6,2,2.32,100,84,84,1,42.71000000000001
1838,0,1,1,26,0,8.1,9,2.19,115,113,144,1,59.09
1839,0,70,0,0,0,13.2,4,3.56,110,87,105,1,56.88999999999999
1840,0,87,1,22,0,7.1,3,1.92,102,106,115,2,57.5
1841,0,52,1,21,0,5.3,3,1.43,119,95,94,2,49.38
1842,1,97,0,0,0,8.9,4,2.4,82,106,73,0,74.44
1843,0,105,0,0,0,16.2,3,4.37,93,106,55,2,54.15
1844,1,77,1,28,0,11.5,3,3.11,117,102,74,4,53.22
1845,1,80,0,0,1,13.9,3,3.75,122,92,116,2,63.23
1846,0,120,1,43,0,11.5,4,3.11,117,70,117,1,52.379999999999995
1847,0,54,1,39,0,12.5,8,3.38,73,117,117,2,48.150000000000006
1848,0,148,0,0,1,8.6,3,2.32,138,123,62,2,47.64000000000001
1849,1,119,0,0,0,13.9,1,3.75,115,99,86,2,72.11
1850,1,162,1,26,0,9.3,8,2.51,144,129,105,1,58.64
1851,1,85,0,0,0,10.9,3,2.94,96,141,116,5,50.82000000000001
1852,0,101,1,25,0,14.5,3,3.92,144,105,107,1,49.55
1853,0,172,0,0,0,5.9,6,1.59,85,71,113,0,60.81
1854,0,80,0,0,0,5.5,4,1.49,138,91,94,1,60.400000000000006
1855,0,67,0,0,0,10.9,5,2.94,134,76,86,2,34.75
1856,0,86,0,0,0,9.7,5,2.62,106,44,108,1,61.120000000000005
1857,1,107,0,0,0,12.1,4,3.27,101,111,117,1,73.32
1858,0,133,0,0,0,11.2,7,3.02,102,90,103,0,69.32
1859,0,116,0,0,0,8.0,3,2.16,110,103,109,0,61.35
1860,0,63,0,0,0,7.4,7,2.0,107,77,108,0,68.23
1861,1,119,1,16,1,7.7,2,2.08,103,96,120,0,46.91
1862,1,133,0,0,1,8.0,3,2.16,103,80,103,0,72.75
1863,0,94,0,0,1,8.7,4,2.35,113,94,78,1,57.0
1864,0,69,0,0,0,11.4,5,3.08,91,57,90,0,64.57000000000001
1865,1,146,0,0,0,7.9,4,2.13,83,130,100,7,48.02
1866,1,119,0,0,0,8.9,1,2.4,75,114,125,2,45.08
1867,0,142,1,25,1,9.8,3,2.65,109,120,60,0,55.46
1868,0,123,0,0,0,8.3,2,2.24,115,86,60,3,63.120000000000005
1869,1,101,0,0,0,13.5,8,3.65,156,106,93,1,76.36
1870,0,43,0,0,0,8.0,5,2.16,97,126,114,0,62.2
1871,0,69,0,0,0,5.5,5,1.49,91,88,107,0,61.080000000000005
1872,0,15,0,0,1,8.1,3,2.19,80,76,88,2,49.13
1873,0,107,1,25,0,12.0,1,3.24,91,115,83,1,61.14
1874,0,67,0,0,0,4.9,3,1.32,131,107,104,2,55.72
1875,0,99,0,0,0,11.4,7,3.08,102,87,86,1,52.55
1876,0,46,0,0,0,8.1,1,2.19,116,153,119,1,55.21
1877,0,55,0,0,1,9.7,4,2.62,115,97,117,1,62.22
1878,1,39,0,0,0,11.5,2,3.11,126,117,123,1,79.15
1879,0,92,0,0,0,9.4,7,2.54,98,143,135,2,47.71
1880,1,56,0,0,0,14.8,1,4.0,99,78,115,4,51.76
1881,1,76,0,0,0,7.7,2,2.08,97,95,105,0,77.05
1882,0,132,1,33,1,12.9,3,3.48,75,67,91,2,62.260000000000005
1883,0,140,1,28,0,11.1,9,3.0,77,97,94,1,49.66
1884,0,51,1,12,1,12.3,7,3.32,60,134,98,2,48.8
1885,0,27,0,0,0,12.7,6,3.43,110,92,85,1,67.36
1886,0,224,0,0,0,5.5,6,1.49,133,66,106,3,43.59
1887,1,105,1,28,1,14.7,3,3.97,89,114,95,0,43.19
1888,0,117,0,0,0,12.0,4,3.24,93,56,118,2,60.35
1889,1,91,0,0,0,10.3,15,2.78,123,127,76,1,45.72
1890,0,135,0,0,0,10.3,3,2.78,123,64,80,4,61.7
1891,0,146,0,0,0,10.3,2,2.78,101,77,83,3,60.36
1892,1,147,0,0,1,9.9,1,2.67,111,98,146,0,60.44
1893,1,68,0,0,0,8.9,6,2.4,127,118,98,2,76.4
1894,0,68,0,0,0,10.2,5,2.75,89,109,107,3,45.550000000000004
1895,0,86,1,21,0,10.1,9,2.73,99,100,120,0,57.08
1896,0,131,0,0,0,9.9,5,2.67,129,107,93,1,57.75
1897,0,86,1,29,0,12.9,3,3.48,79,112,112,1,66.87
1898,1,159,0,0,0,7.4,5,2.0,103,108,93,2,73.08
1899,0,134,1,40,0,10.8,6,2.92,105,61,96,1,44.870000000000005
1900,0,113,0,0,0,9.9,1,2.67,113,80,87,1,66.47
1901,0,132,0,0,0,10.2,6,2.75,100,118,122,1,61.83
1902,0,85,0,0,0,11.2,7,3.02,66,76,82,1,62.36
1903,1,93,1,38,1,14.0,7,3.78,117,122,125,1,57.23
1904,1,174,1,33,0,14.5,4,3.92,91,91,132,4,51.830000000000005
1905,0,61,0,0,0,7.0,3,1.89,118,96,93,2,56.5
1906,0,91,1,39,0,10.9,4,2.94,105,116,92,1,40.910000000000004
1907,0,88,1,28,0,9.8,1,2.65,104,105,116,2,62.09
1908,0,88,1,45,0,12.8,3,3.46,140,101,123,2,40.59
1909,0,195,1,36,0,12.1,2,3.27,110,88,89,0,67.6
1910,0,182,0,0,0,6.5,4,1.76,114,109,96,0,42.879999999999995
1911,0,118,0,0,0,8.2,7,2.21,60,64,100,4,60.48
1912,1,103,0,0,0,10.4,8,2.81,125,126,104,8,49.92
1913,0,65,0,0,0,5.5,4,1.49,89,88,102,2,52.93
1914,0,61,1,25,0,9.9,3,2.67,78,112,118,3,43.48
1915,0,172,0,0,0,6.5,9,1.76,100,101,136,1,66.46000000000001
1916,0,72,0,0,0,11.8,3,3.19,103,120,96,1,52.02
1917,0,113,0,0,0,11.0,3,2.97,120,85,105,2,54.53
1918,0,177,0,0,0,14.2,2,3.83,99,117,112,1,57.38
1919,1,100,0,0,0,9.5,1,2.57,94,102,125,6,40.76
1920,0,67,0,0,0,8.6,6,2.32,102,95,106,1,62.5
1921,0,136,0,0,0,9.4,6,2.54,105,99,119,3,40.660000000000004
1922,0,71,0,0,0,9.7,8,2.62,132,119,87,4,62.92
1923,0,134,0,0,0,11.8,6,3.19,126,115,115,1,68.53
1924,0,124,0,0,0,11.3,2,3.05,82,119,101,1,60.33
1925,0,84,0,0,0,9.8,6,2.65,102,141,102,2,60.269999999999996
1926,0,39,0,0,0,9.8,4,2.65,104,112,92,2,52.39
1927,0,110,0,0,0,15.3,3,4.13,127,118,64,3,46.41
1928,0,102,0,0,0,11.2,5,3.02,70,129,92,1,47.26
1929,0,70,0,0,0,11.6,4,3.13,130,130,96,0,55.11
1930,0,142,0,0,0,10.9,1,2.94,93,98,96,1,52.12
1931,0,81,0,0,1,7.8,5,2.11,85,50,131,1,63.980000000000004
1932,0,17,0,0,0,8.6,5,2.32,123,81,106,1,59.85
1933,1,119,0,0,0,10.0,2,2.7,101,68,89,1,76.33
1934,1,105,0,0,0,8.7,3,2.35,124,96,109,0,82.58
1935,1,108,1,42,1,13.6,5,3.67,90,128,80,3,47.33
1936,0,90,0,0,0,11.4,3,3.08,118,134,105,2,35.46
1937,0,100,1,33,0,12.1,4,3.27,104,144,117,1,54.82
1938,0,155,1,30,0,6.8,6,1.84,86,91,85,1,49.31
1939,1,113,0,0,0,9.2,4,2.48,100,67,135,2,49.19
1940,0,123,0,0,0,8.7,4,2.35,92,76,101,1,54.35
1941,0,145,0,0,0,7.6,3,2.05,124,86,135,1,57.58
1942,0,42,0,0,0,8.8,3,2.38,98,93,91,2,60.97
1943,0,125,0,0,0,10.9,7,2.94,99,107,92,0,54.540000000000006
1944,0,131,1,30,0,6.7,3,1.81,118,81,90,1,56.85
1945,0,107,0,0,0,8.5,3,2.3,65,80,88,1,65.88
1946,0,48,0,0,0,5.1,5,1.38,73,115,73,1,57.519999999999996
1947,0,76,0,0,0,8.0,4,2.16,96,100,100,0,60.01
1948,0,128,0,0,0,6.8,2,1.84,105,106,114,1,57.39
1949,0,73,0,0,0,10.0,8,2.7,109,83,91,0,57.730000000000004
1950,1,52,0,0,0,7.0,4,1.89,110,104,84,4,45.61
1951,0,126,1,26,1,9.6,7,2.59,123,114,102,1,43.93000000000001
1952,0,124,0,0,0,6.1,6,1.65,77,123,127,1,57.339999999999996
1953,0,137,0,0,0,11.1,5,3.0,120,100,130,0,64.62
1954,1,71,0,0,0,11.8,10,3.19,82,94,134,0,72.82
1955,0,139,0,0,0,5.6,4,1.51,103,108,70,0,62.21000000000001
1956,0,107,1,30,0,12.6,4,3.4,87,90,76,3,58.6
1957,0,147,0,0,0,10.2,2,2.75,79,91,113,1,60.56
1958,0,116,0,0,0,12.4,2,3.35,126,94,64,3,39.42
1959,0,60,1,31,0,12.8,3,3.46,75,135,62,2,64.39
1960,0,38,0,0,0,13.9,11,3.75,92,78,93,0,36.86
1961,0,63,0,0,0,11.1,4,3.0,118,90,84,3,48.42999999999999
1962,0,94,0,0,0,10.4,3,2.81,79,152,92,3,50.260000000000005
1963,0,131,0,0,0,10.1,5,2.73,133,116,105,0,42.55
1964,0,158,0,0,0,11.0,6,2.97,105,88,98,1,54.379999999999995
1965,1,139,0,0,0,11.1,2,3.0,109,107,118,1,64.21
1966,0,77,0,0,0,2.0,7,0.54,102,144,89,1,55.06
1967,0,140,0,0,0,9.4,10,2.54,79,99,124,3,50.7
1968,0,72,0,0,0,8.0,6,2.16,97,105,94,1,53.64
1969,0,52,1,20,0,13.5,2,3.65,63,123,107,1,50.59
1970,0,103,0,0,0,13.0,3,3.51,121,123,73,5,56.0
1971,0,74,1,32,0,9.0,4,2.43,107,115,92,1,66.64
1972,0,124,0,0,0,12.5,4,3.38,101,112,62,2,53.449999999999996
1973,0,85,1,21,0,6.3,1,1.7,110,108,80,5,75.24000000000001
1974,1,113,1,20,0,8.7,2,2.35,83,56,100,5,52.78
1975,0,71,0,0,0,7.0,2,1.89,132,90,72,2,44.38
1976,0,177,1,27,0,10.4,2,2.81,106,78,108,1,65.49000000000001
1977,1,49,0,0,1,15.6,6,4.21,92,119,86,2,65.74
1978,1,106,0,0,1,13.3,3,3.59,84,61,102,3,56.38
1979,0,60,0,0,0,7.4,3,2.0,106,48,90,1,61.89
1980,0,43,0,0,0,12.7,2,3.43,93,60,144,4,56.370000000000005
1981,0,66,0,0,0,5.3,5,1.43,133,99,122,1,50.8
1982,0,125,0,0,0,15.7,4,4.24,73,85,95,0,58.26
1983,0,114,1,4,0,9.4,3,2.54,96,88,85,3,53.669999999999995
1984,1,112,0,0,0,16.4,5,4.43,119,94,94,3,72.71
1985,0,101,1,16,0,8.2,5,2.21,112,97,111,2,47.720000000000006
1986,0,70,0,0,0,12.1,1,3.27,100,83,89,0,19.98
1987,0,59,0,0,0,10.2,4,2.75,96,123,106,0,47.57
1988,0,59,0,0,0,12.1,2,3.27,70,98,128,1,50.870000000000005
1989,0,124,1,30,0,12.0,7,3.24,35,101,82,2,57.06
1990,0,99,0,0,0,12.4,4,3.35,88,98,125,2,52.2
1991,0,150,0,0,0,12.6,3,3.4,123,83,107,1,55.26
1992,0,81,0,0,0,7.6,3,2.05,77,87,100,2,58.44
1993,0,86,0,0,0,4.5,3,1.22,96,77,110,0,69.04
1994,0,84,0,0,0,10.6,7,2.86,96,94,70,0,46.64
1995,0,118,1,35,0,11.7,1,3.16,119,91,130,1,75.21000000000001
1996,0,89,0,0,0,7.6,3,2.05,128,92,120,1,64.37
1997,0,93,0,0,0,13.1,6,3.54,120,84,63,3,63.74
1998,0,85,0,0,0,9.7,3,2.62,97,95,88,2,40.64
1999,0,160,0,0,0,10.9,9,2.94,116,95,54,0,37.75
2000,0,28,0,0,0,10.1,3,2.73,87,92,112,3,50.989999999999995
2001,1,73,0,0,0,10.7,14,2.89,109,67,152,1,73.47999999999999
2002,0,156,0,0,0,12.9,5,3.48,95,128,105,3,57.10999999999999
2003,0,33,0,0,1,13.0,6,3.51,100,104,136,1,54.69
2004,0,77,0,0,0,17.8,3,4.81,86,78,100,4,58.3
2005,0,119,0,0,0,11.1,7,3.0,102,71,103,1,48.93
2006,0,91,1,27,0,6.6,2,1.78,96,93,82,3,55.81
2007,0,102,0,0,0,6.2,6,1.67,88,89,121,3,69.47
2008,0,86,1,33,0,11.9,4,3.21,112,94,98,3,65.16
2009,0,82,0,0,0,8.3,4,2.24,110,88,105,0,45.89
2010,0,89,0,0,0,12.7,7,3.43,151,142,67,0,41.81
2011,0,86,0,0,0,9.3,7,2.51,98,95,123,3,58.12
2012,0,134,0,0,0,6.1,2,1.65,111,92,105,1,48.980000000000004
2013,0,92,0,0,0,10.8,2,2.92,82,89,99,2,56.89999999999999
2014,0,87,0,0,0,13.7,3,3.7,81,103,96,3,54.24
2015,0,64,0,0,0,13.8,4,3.73,113,99,74,0,63.64
2016,0,80,0,0,0,9.2,5,2.48,118,67,112,3,64.51
2017,0,165,1,39,0,9.5,4,2.57,113,94,113,3,51.81
2018,0,153,1,22,0,7.5,11,2.03,104,91,117,1,58.67
2019,0,41,1,30,0,11.1,4,3.0,109,86,93,1,55.72
2020,0,108,0,0,0,5.2,1,1.4,78,109,83,2,70.17
2021,0,104,1,26,0,11.1,4,3.0,112,97,104,1,56.269999999999996
2022,0,115,0,0,0,10.6,7,2.86,67,90,92,1,45.040000000000006
2023,0,87,0,0,0,13.4,3,3.62,106,122,75,1,51.870000000000005
2024,0,159,1,23,0,12.6,3,3.4,93,88,91,2,51.809999999999995
2025,0,119,0,0,0,13.4,3,3.62,129,87,145,2,50.870000000000005
2026,0,69,0,0,0,14.1,6,3.81,109,105,114,1,54.14
2027,0,87,1,36,1,10.8,3,2.92,138,102,97,1,55.13
2028,1,93,0,0,0,8.7,3,2.35,106,89,114,1,82.33
2029,1,154,0,0,1,14.4,10,3.89,69,141,106,0,50.64
2030,0,57,1,37,0,11.8,1,3.19,76,122,110,1,64.95
2031,0,130,0,0,0,11.4,9,3.08,72,112,121,5,53.88
2032,0,151,0,0,0,13.2,10,3.56,128,65,61,2,52.64
2033,1,162,0,0,0,10.4,4,2.81,87,71,65,2,71.99
2034,0,60,0,0,0,14.6,2,3.94,133,92,112,1,57.2
2035,0,81,0,0,0,8.7,3,2.35,89,69,71,3,68.8
2036,0,132,0,0,0,8.0,6,2.16,115,91,122,3,62.15
2037,0,86,0,0,0,6.7,8,1.81,121,96,108,1,41.81
2038,1,136,0,0,0,10.1,8,2.73,106,101,106,1,76.91
2039,0,121,1,21,0,10.6,2,2.86,84,102,129,1,47.95
2040,0,105,1,15,0,9.7,1,2.62,125,142,85,2,42.08
2041,0,105,1,34,0,9.9,4,2.67,61,74,103,2,60.669999999999995
2042,0,51,1,26,0,11.2,8,3.02,61,97,91,1,70.8
2043,0,64,0,0,0,6.4,5,1.73,117,108,84,3,44.82
2044,0,80,1,30,1,10.0,10,2.7,132,109,114,0,55.129999999999995
2045,0,56,0,0,0,13.6,4,3.67,133,89,94,4,65.99
2046,0,120,0,0,0,11.1,5,3.0,98,88,119,1,53.019999999999996
2047,0,103,0,0,0,12.2,4,3.29,125,113,95,3,60.36
2048,0,164,1,27,0,9.6,9,2.59,102,113,127,3,52.480000000000004
2049,0,116,1,27,0,7.0,2,1.89,118,91,67,2,62.17999999999999
2050,0,121,0,0,0,7.5,4,2.03,79,116,102,1,57.5
2051,0,55,0,0,1,8.2,6,2.21,121,91,98,1,70.28
2052,0,183,0,0,0,9.7,6,2.62,92,112,112,2,47.650000000000006
2053,0,104,0,0,0,13.0,4,3.51,101,117,146,0,69.39
2054,0,90,0,0,0,7.1,2,1.92,97,102,126,1,47.41
2055,0,82,0,0,0,13.5,3,3.65,101,83,103,1,50.85
2056,0,101,0,0,0,13.3,7,3.59,92,110,116,3,50.79
2057,0,9,1,16,0,11.5,3,3.11,87,108,96,2,40.54
2058,0,97,0,0,0,12.1,9,3.27,58,91,105,0,69.79
2059,1,94,0,0,0,8.9,2,2.4,104,144,61,3,73.82
2060,0,127,1,25,0,7.3,5,1.97,118,48,105,0,67.47999999999999
2061,0,125,1,34,0,10.3,3,2.78,112,108,102,0,69.81000000000002
2062,0,140,0,0,0,10.3,4,2.78,104,106,116,1,59.900000000000006
2063,0,90,0,0,0,10.1,5,2.73,122,154,109,2,41.69
2064,0,67,0,0,0,9.2,3,2.48,65,109,82,2,51.830000000000005
2065,0,113,0,0,0,12.2,6,3.29,55,105,83,1,58.459999999999994
